pattern_id,review,text_sentiment,language_pattern,pattern_type,review_processed,label_text,source_file,review_rating,normalized_key,vader_compound,textblob_polarity,textblob_subjectivity,label_source
TR0225,Dissatisfied with this order,negative,English/Malay/Manglish/emoji,direct_or_negation,dissatisfied with this order,dissatisfied with this order,curated_multilingual_patterns,,dissatisfied with this order,,,,team-curated linguistic pattern label
TR0226,I do not enjoy the meal,negative,English/Malay/Manglish/emoji,direct_or_negation,i dislike the meal,i dislike the meal,curated_multilingual_patterns,,i do not enjoy the meal,,,,team-curated linguistic pattern label
TR0227,Not gud,negative,English/Malay/Manglish/emoji,direct_or_negation,bad,bad,curated_multilingual_patterns,,not gud,,,,team-curated linguistic pattern label
TR0228,Food is not guudd,negative,English/Malay/Manglish/emoji,direct_or_negation,food is bad,food is bad,curated_multilingual_patterns,,food is not guudd,,,,team-curated linguistic pattern label
TR0229,Service not gud at all,negative,English/Malay/Manglish/emoji,direct_or_negation,service bad at all,service bad at all,curated_multilingual_patterns,,service not gud at all,,,,team-curated linguistic pattern label
TR0230,Makanan tak gud,negative,English/Malay/Manglish/emoji,direct_or_negation,makanan bad,makanan bad,curated_multilingual_patterns,,makanan tak gud,,,,team-curated linguistic pattern label
TR0231,This is not goooood,negative,English/Malay/Manglish/emoji,direct_or_negation,this is bad,this is bad,curated_multilingual_patterns,,this is not goooood,,,,team-curated linguistic pattern label
TR0232,No gud service,negative,English/Malay/Manglish/emoji,direct_or_negation,no NOT_good NOT_service,no good service,curated_multilingual_patterns,,no gud service,,,,team-curated linguistic pattern label
TR0233,Grab review: Food is not good,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review food is bad,grab review food is bad,curated_multilingual_patterns,,grab review: food is not good,,,,team-curated linguistic pattern label
TR0234,Grab review: I don't like this food,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review i dislike this food,grab review i dislike this food,curated_multilingual_patterns,,grab review: i don't like this food,,,,team-curated linguistic pattern label
TR0235,Grab review: The meal was not fresh,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review the meal was stale,grab review the meal was stale,curated_multilingual_patterns,,grab review: the meal was not fresh,,,,team-curated linguistic pattern label
TR0236,Grab review: Driver never arrived,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review driver missing delivery,grab review driver missing delivery,curated_multilingual_patterns,,grab review: driver never arrived,,,,team-curated linguistic pattern label
TR0237,Grab review: The voucher cannot be used,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review the voucher cannot NOT_be NOT_used,grab review the voucher cannot be used,curated_multilingual_patterns,,grab review: the voucher cannot be used,,,,team-curated linguistic pattern label
TR0238,Grab review: Service not helpful,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review service not NOT_helpful,grab review service not helpful,curated_multilingual_patterns,,grab review: service not helpful,,,,team-curated linguistic pattern label
TR0239,Grab review: Makanan tak sedap,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review makanan bad tasting,grab review makanan bad tasting,curated_multilingual_patterns,,grab review: makanan tak sedap,,,,team-curated linguistic pattern label
TR0240,Grab review: Saya tak puas hati,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review saya dissatisfied,grab review saya dissatisfied,curated_multilingual_patterns,,grab review: saya tak puas hati,,,,team-curated linguistic pattern label
TR0241,Grab review: App tak boleh guna,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review app unusable,grab review app unusable,curated_multilingual_patterns,,grab review: app tak boleh guna,,,,team-curated linguistic pattern label
TR0242,Grab review: Saya memang kecewa dan tak puas hati,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review saya memang kecewa dan dissatisfied,grab review saya memang kecewa dan dissatisfied,curated_multilingual_patterns,,grab review: saya memang kecewa dan tak puas hati,,,,team-curated linguistic pattern label
TR0243,Grab review: Memang tak puas hati dengan service,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review very dissatisfied dengan service,grab review very dissatisfied dengan service,curated_multilingual_patterns,,grab review: memang tak puas hati dengan service,,,,team-curated linguistic pattern label
TR0244,Grab review: Order belum sampai,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review order not NOT_arrived yet,grab review order not arrived yet,curated_multilingual_patterns,,grab review: order belum sampai,,,,team-curated linguistic pattern label
TR0245,Grab review: Service memang teruk,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review service memang terrible,grab review service memang terrible,curated_multilingual_patterns,,grab review: service memang teruk,,,,team-curated linguistic pattern label
TR0246,Grab review: Food basi dan sejuk,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review food stale dan cold,grab review food stale dan cold,curated_multilingual_patterns,,grab review: food basi dan sejuk,,,,team-curated linguistic pattern label
TR0247,Grab review: Delivery lambat gila,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review delivery very late,grab review delivery very late,curated_multilingual_patterns,,grab review: delivery lambat gila,,,,team-curated linguistic pattern label
TR0248,Grab review: Tak bagus langsung,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review bad langsung,grab review bad langsung,curated_multilingual_patterns,,grab review: tak bagus langsung,,,,team-curated linguistic pattern label
TR0249,Grab review: Harga mahal tapi portion kecil,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review harga expensive but portion kecil CONTRAST_FOCUS portion kecil CONTRAST_FOCUS portion kecil,portion kecil,curated_multilingual_patterns,,grab review: harga mahal tapi portion kecil,,,,team-curated linguistic pattern label
TR0250,Grab review: Food 🤮,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review food disgusting,grab review food disgusting,curated_multilingual_patterns,,grab review: food 🤮,,,,team-curated linguistic pattern label
TR0251,Grab review: Driver sangat rude 😡,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review driver sangat rude angry,grab review driver sangat rude angry,curated_multilingual_patterns,,grab review: driver sangat rude 😡,,,,team-curated linguistic pattern label
TR0252,Grab review: Worst service ever,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review worst service ever,grab review worst service ever,curated_multilingual_patterns,,grab review: worst service ever,,,,team-curated linguistic pattern label
TR0253,Grab review: The app keeps crashing,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review the app keeps crashing,grab review the app keeps crashing,curated_multilingual_patterns,,grab review: the app keeps crashing,,,,team-curated linguistic pattern label
TR0254,Grab review: I will not order again,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review i will not NOT_order NOT_again,grab review i will not order again,curated_multilingual_patterns,,grab review: i will not order again,,,,team-curated linguistic pattern label
TR0255,Grab review: Tak puas hati,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review dissatisfied,grab review dissatisfied,curated_multilingual_patterns,,grab review: tak puas hati,,,,team-curated linguistic pattern label
TR0256,Grab review: Tidak puas hati,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review dissatisfied,grab review dissatisfied,curated_multilingual_patterns,,grab review: tidak puas hati,,,,team-curated linguistic pattern label
TR0257,Grab review: Dissatisfied with this order,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review dissatisfied with this order,grab review dissatisfied with this order,curated_multilingual_patterns,,grab review: dissatisfied with this order,,,,team-curated linguistic pattern label
TR0258,Grab review: I do not enjoy the meal,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review i dislike the meal,grab review i dislike the meal,curated_multilingual_patterns,,grab review: i do not enjoy the meal,,,,team-curated linguistic pattern label
TR0259,Grab review: Not gud,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review bad,grab review bad,curated_multilingual_patterns,,grab review: not gud,,,,team-curated linguistic pattern label
TR0260,Grab review: Food is not guudd,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review food is bad,grab review food is bad,curated_multilingual_patterns,,grab review: food is not guudd,,,,team-curated linguistic pattern label
TR0261,Grab review: Service not gud at all,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review service bad at all,grab review service bad at all,curated_multilingual_patterns,,grab review: service not gud at all,,,,team-curated linguistic pattern label
TR0262,Grab review: Makanan tak gud,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review makanan bad,grab review makanan bad,curated_multilingual_patterns,,grab review: makanan tak gud,,,,team-curated linguistic pattern label
TR0263,Grab review: This is not goooood,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review this is bad,grab review this is bad,curated_multilingual_patterns,,grab review: this is not goooood,,,,team-curated linguistic pattern label
TR0264,Grab review: No gud service,negative,English/Malay/Manglish/emoji,direct_or_negation,grab review no NOT_good NOT_service,grab review no good service,curated_multilingual_patterns,,grab review: no gud service,,,,team-curated linguistic pattern label
TR0265,Foodpanda order: Food is not good,negative,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order food is bad,foodpanda order food is bad,curated_multilingual_patterns,,foodpanda order: food is not good,,,,team-curated linguistic pattern label
TR0266,Foodpanda order: I don't like this food,negative,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order i dislike this food,foodpanda order i dislike this food,curated_multilingual_patterns,,foodpanda order: i don't like this food,,,,team-curated linguistic pattern label
TR0267,Foodpanda order: The meal was not fresh,negative,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order the meal was stale,foodpanda order the meal was stale,curated_multilingual_patterns,,foodpanda order: the meal was not fresh,,,,team-curated linguistic pattern label
TR0268,Foodpanda order: Driver never arrived,negative,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order driver missing delivery,foodpanda order driver missing delivery,curated_multilingual_patterns,,foodpanda order: driver never arrived,,,,team-curated linguistic pattern label
TR0269,Foodpanda order: The voucher cannot be used,negative,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order the voucher cannot NOT_be NOT_used,foodpanda order the voucher cannot be used,curated_multilingual_patterns,,foodpanda order: the voucher cannot be used,,,,team-curated linguistic pattern label
TR0270,Foodpanda order: Service not helpful,negative,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order service not NOT_helpful,foodpanda order service not helpful,curated_multilingual_patterns,,foodpanda order: service not helpful,,,,team-curated linguistic pattern label
